id,name,sku,alternate_names,category_id,short_description,description,dosage,price,is_blend,ingredients,research_applications
 77294707-9440-40ff-a696-966e4dce611c,"Melanotan 1 (10mg)",YPB-WM-012,"",c9fd4370-fff7-4cf2-a613-b355097eebd5,"Premium lyophilized Melanotan 1 (10mg) for advanced weight management research applications.","Premium lyophilized Melanotan 1 (10mg) for advanced weight management research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",155.00,false,"","weight management, fat loss research, obesity studies, metabolic rate, body composition, lyophilized, reconstitution required"
 9ad61761-b82c-463a-b0e0-48417379a714,"Melanotan 2 (10mg)",YPB-FIT-012,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized Melanotan 2 (10mg) for advanced fitness & performance research applications.","Premium lyophilized Melanotan 2 (10mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 937f48d9-1ffa-4c4d-a0d6-40121f889c2b,"Methylene Blue (25mg) x 50 Tablets",YPB-BRM-009,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Research-grade Methylene Blue (25mg) x 50 Tablets in convenient tablet form for brain & mood studies.","Research-grade Methylene Blue (25mg) x 50 Tablets in convenient tablet form for brain & mood studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","25mg",201.83,false,"","brain and mood, nootropics, cognitive enhancement, neuroprotection, brain health, tablet form, convenient dosing"
 057315dd-205b-4ad1-a549-d146e305b6e8,"Mod GRF 1-29 (5mg)",YPB-FIT-023,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized Mod GRF 1-29 (5mg) for advanced fitness & performance research applications.","Premium lyophilized Mod GRF 1-29 (5mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",125.00,false,"","fitness and performance, grf 1-29, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 e3e02e6a-9ec1-47f1-9d5e-0272a8989e4d,"Muscle Growth Stack",MGS-BLEND,"",6ccaa18b-fb85-43b5-a8d8-61ac7ab504f7,"Advanced muscle building peptide blend","A powerful combination of growth-promoting peptides designed to maximize muscle development, recovery, and performance. This blend synergistically combines multiple pathways for optimal results.","Follow individual peptide dosing protocols",299.00,true,"IGF-1 LR3 (1mg);TB-500 (10mg);BPC-157 (10mg);CJC-1295 (5mg)","Muscle hypertrophy, enhanced recovery, injury prevention, performance optimization"
 8651e4e7-6feb-488b-be4f-1f8505e7c86a,"N-Acetyl Epitalon Amidate (5 mg)",YPB-GH-010,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized N-Acetyl Epitalon Amidate (5 mg) for advanced general health research applications.","Premium lyophilized N-Acetyl Epitalon Amidate (5 mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5 mg",95.00,false,"","general health, n-a, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 c621ed4e-3f1d-42e8-bb4e-6c95922dad09,"NAD (1000mg)",YPB-GH-011,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized NAD (1000mg) for advanced general health research applications.","Premium lyophilized NAD (1000mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","1000mg",171.00,false,"","general health, nad, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 5dcce60e-f871-48ca-b0cd-80398aa7eb16,"NAD (1000mg) Biofermented (5ml Vial)",YPB-GH-012,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized NAD (1000mg) Biofermented (5ml Vial) for advanced general health research applications.","Premium lyophilized NAD (1000mg) Biofermented (5ml Vial) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","1000mg, 5ml Vial",171.00,false,"","general health, nad, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 e06cef86-50eb-4d45-9299-92fafed5562f,"NAD (500mg)",YPB-GH-013,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized NAD (500mg) for advanced general health research applications.","Premium lyophilized NAD (500mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","500mg",95.00,false,"","general health, nad, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 15822d1f-4edb-4a5a-ac94-549ae575909d,"Oxytocin (10mg)",YPB-SH-005,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Premium lyophilized Oxytocin (10mg) for advanced sexual health research applications.","Premium lyophilized Oxytocin (10mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",145.00,false,"","sexual health, libido research, sexual function, hormone optimization, reproductive health, lyophilized, reconstitution required"
 607aa3f2-a8f9-475b-af06-ad09c80ae653,"Oxytocin (5mg)",YPB-SH-006,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Premium lyophilized Oxytocin (5mg) for advanced sexual health research applications.","Premium lyophilized Oxytocin (5mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",145.00,false,"","sexual health, libido research, sexual function, hormone optimization, reproductive health, lyophilized, reconstitution required"
 c40b967b-6913-41be-9a97-75fe0f2cbaae,"PEG-MGF (2mg)",YPB-FIT-018,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized PEG-MGF (2mg) for advanced fitness & performance research applications.","Premium lyophilized PEG-MGF (2mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","2mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 41a2b317-66a2-4952-a8b2-cc54fa6286ba,"PNC-27 (10mg)",YPB-GH-014,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized PNC-27 (10mg) for advanced general health research applications.","Premium lyophilized PNC-27 (10mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",95.00,false,"","general health, pnc-27, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 2041af87-0a87-40ce-ad97-b60f23fef993,"PT-141 (10mg)",YPB-SH-001,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Premium lyophilized PT-141 (10mg) for advanced sexual health research applications.","Premium lyophilized PT-141 (10mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",145.00,false,"","sexual health, pt-141, libido research, sexual function, hormone optimization, reproductive health, lyophilized, reconstitution required"
 421c2e49-cd9c-4e42-81bd-f53792e2d2c7,"PT-141 (5mg)",YPB-SH-002,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Premium lyophilized PT-141 (5mg) for advanced sexual health research applications.","Premium lyophilized PT-141 (5mg) for advanced sexual health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",145.00,false,"","sexual health, pt-141, libido research, sexual function, hormone optimization, reproductive health, lyophilized, reconstitution required"
 149997cb-64d9-498c-a392-6a40c5b47c5d,"Pentosan Polysulfate (100mg)",YPB-REC-011,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized Pentosan Polysulfate (100mg) for advanced recovery research applications.","Premium lyophilized Pentosan Polysulfate (100mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","100mg",207.00,false,"","recovery, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 a3a6916f-c1f1-4043-8079-6c618bb29317,"Pinealon (20mg)",YPB-BRM-010,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Premium lyophilized Pinealon (20mg) for advanced brain & mood research applications.","Premium lyophilized Pinealon (20mg) for advanced brain & mood research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","20mg",175.50,false,"","brain and mood, nootropics, cognitive enhancement, neuroprotection, brain health, lyophilized, reconstitution required"
 12799ca3-0add-4149-be5f-8c14a8738c9b,"Retatrutide (10mg)",YPB-GLP-011,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized Retatrutide (10mg) for advanced glp-1 peptides research applications.","Premium lyophilized Retatrutide (10mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",245.00,false,"","weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 0f3d7587-a50a-45c8-883c-02b48c8aaf2f,"Retatrutide (5mg)",YPB-GLP-010,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized Retatrutide (5mg) for advanced glp-1 peptides research applications.","Premium lyophilized Retatrutide (5mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",245.00,false,"","weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 880487c1-7dbc-473e-9986-ad3e27ce82ea,"SAHM1 (5mg)",YPB-GH-021,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized SAHM1 (5mg) for advanced general health research applications.","Premium lyophilized SAHM1 (5mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",95.00,false,"","general health, sahm1, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 39c5463f-3116-4ba7-b46c-86a5c6a4b9b3,"SLU-PP-332 (5mg)",YPB-BRM-014,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Premium lyophilized SLU-PP-332 (5mg) for advanced brain & mood research applications.","Premium lyophilized SLU-PP-332 (5mg) for advanced brain & mood research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",135.00,false,"","brain and mood, slu-pp-332, nootropics, cognitive enhancement, neuroprotection, brain health, lyophilized, reconstitution required"
 0bab0d07-a5c4-477d-a8b1-fdeace91ac70,"SNAP-8 (10mg)",YPB-GH-019,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized SNAP-8 (10mg) for advanced general health research applications.","Premium lyophilized SNAP-8 (10mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",95.00,false,"","general health, snap-8, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 7fe89b92-7d25-4258-ad36-a952dc3e30a1,"SS-31 (10mg)",YPB-GH-018,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized SS-31 (10mg) for advanced general health research applications.","Premium lyophilized SS-31 (10mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",95.00,false,"","general health, ss-31, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 dd1e0af7-dc26-4226-ac3d-b032790d96e8,"Selank (10mg)",YPB-BRM-011,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Premium lyophilized Selank (10mg) for advanced brain & mood research applications.","Premium lyophilized Selank (10mg) for advanced brain & mood research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",135.00,false,"","brain and mood, nootropics, cognitive enhancement, neuroprotection, brain health, lyophilized, reconstitution required"
 b7601d08-54cd-4346-89ee-43fd32fb80dd,"Selank (11mg)",YPB-BRM-012,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Premium lyophilized Selank (11mg) for advanced brain & mood research applications.","Premium lyophilized Selank (11mg) for advanced brain & mood research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","11mg",135.00,false,"","brain and mood, nootropics, cognitive enhancement, neuroprotection, brain health, lyophilized, reconstitution required"
 a69d6a35-8429-46df-82a1-c356c31c94d2,"Semaglutide",SEMA-5MG,"Ozempic;Wegovy",97c4d1a0-acac-44ac-8e56-34691862627d,"GLP-1 agonist for weight management","Semaglutide is a GLP-1 receptor agonist that helps regulate blood sugar levels and promotes weight loss by reducing appetite and slowing gastric emptying.","0.25mg weekly, gradually increasing to 2.4mg weekly",195.00,false,"","Weight management, glucose regulation, cardiovascular health"
 b616721a-269b-424f-8022-080859ad9d30,"Semaglutide (10mg)",YPB-GLP-006,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized Semaglutide (10mg) for advanced glp-1 peptides research applications.","Premium lyophilized Semaglutide (10mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",245.00,false,"","weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 d1b6e7f0-61f5-4c27-9492-693c232cbdbe,"Semaglutide (3mg)",YPB-GLP-004,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized Semaglutide (3mg) for advanced glp-1 peptides research applications.","Premium lyophilized Semaglutide (3mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","3mg",245.00,false,"","weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 fd0cc55c-1906-43c0-ab2a-a30985baea99,"Semaglutide (5mg)",YPB-GLP-005,"",97c4d1a0-acac-44ac-8e56-34691862627d,"Premium lyophilized Semaglutide (5mg) for advanced glp-1 peptides research applications.","Premium lyophilized Semaglutide (5mg) for advanced glp-1 peptides research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",245.00,false,"","weight loss research, diabetes studies, appetite control, lyophilized, reconstitution required"
 f3e7d886-722d-4053-847f-63d4b61586ab,"Semax (11mg)",YPB-BRM-013,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Premium lyophilized Semax (11mg) for advanced brain & mood research applications.","Premium lyophilized Semax (11mg) for advanced brain & mood research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","11mg",135.00,false,"","brain and mood, nootropics, cognitive enhancement, neuroprotection, brain health, lyophilized, reconstitution required"
 6b7c6663-e673-4149-b664-454a38106659,"Sermorelin (5mg)",YPB-FIT-019,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized Sermorelin (5mg) for advanced fitness & performance research applications.","Premium lyophilized Sermorelin (5mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 35ba6a6a-3946-4c5e-bbb5-16a0b9996c67,"Sildenafil (100mg) x 30 Tablets",YPB-SH-008,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Research-grade Sildenafil (100mg) x 30 Tablets in convenient tablet form for sexual health studies.","Research-grade Sildenafil (100mg) x 30 Tablets in convenient tablet form for sexual health studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","100mg",300.15,false,"","sexual health, libido research, sexual function, hormone optimization, reproductive health, tablet form, convenient dosing"
 05824b36-b17f-4307-b6b7-87e6cb87d426,"TB-500",TB500-10MG,"Thymosin Beta-4;TB4",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Tissue repair and recovery peptide","TB-500 is a synthetic version of the naturally occurring peptide Thymosin Beta-4. It plays a crucial role in protection, regeneration, and remodeling of injured or damaged tissues.","2-5mg twice weekly for 4-6 weeks",85.00,false,"","Tissue repair, wound healing, anti-inflammatory effects"
 661b509e-e7c6-462a-82b9-3d9f0c7da43f,"TB-500 (10mg)",YPB-REC-004,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized TB-500 (10mg) for advanced recovery research applications.","Premium lyophilized TB-500 (10mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",115.00,false,"","recovery, tb-500, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 40831a56-e86a-4951-b83f-059333445d40,"TB-500 (5mg)",YPB-REC-003,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized TB-500 (5mg) for advanced recovery research applications.","Premium lyophilized TB-500 (5mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",115.00,false,"","recovery, tb-500, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 5345f8c1-07c4-4c5c-a634-a7310dd7d038,"Tadalafil (20mg) x 30 Tablets",YPB-SH-007,"",f8c9973e-0757-4f18-b547-d8ffbba68a46,"Research-grade Tadalafil (20mg) x 30 Tablets in convenient tablet form for sexual health studies.","Research-grade Tadalafil (20mg) x 30 Tablets in convenient tablet form for sexual health studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","20mg",216.78,false,"","sexual health, libido research, sexual function, hormone optimization, reproductive health, tablet form, convenient dosing"
 83457115-9747-49bc-aa8d-c4ed0e7df0d3,"Tesamorelin (5mg)",YPB-FIT-020,"",2a9e7c68-2063-4c98-8df7-1f3d2362ce92,"Premium lyophilized Tesamorelin (5mg) for advanced fitness & performance research applications.","Premium lyophilized Tesamorelin (5mg) for advanced fitness & performance research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",125.00,false,"","fitness and performance, muscle growth, performance enhancement, athletic research, body composition, lyophilized, reconstitution required"
 228c9c4e-7759-4a31-b014-34b121fc1211,"Tesofensine (250mcg) / Dihexa (5mg) x 60 Tablets",YPB-BRM-015,"",a9828eaa-3da0-4c62-8b7f-c083fc853525,"Research-grade Tesofensine (250mcg) / Dihexa (5mg) x 60 Tablets in convenient tablet form for brain & mood studies.","Research-grade Tesofensine (250mcg) / Dihexa (5mg) x 60 Tablets in convenient tablet form for brain & mood studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","250mcg, 5mg",124.20,true,"Tesofensine (250mcg);Dihexa (5mg) x 60 Tablets","brain and mood, nootropics, cognitive enhancement, neuroprotection, brain health, tablet form, convenient dosing"
 ab01bb50-6eb4-43e5-9c2e-77314ee5055e,"Tesofensine (250mcg) x 30 Tablets",YPB-WM-008,"",c9fd4370-fff7-4cf2-a613-b355097eebd5,"Research-grade Tesofensine (250mcg) x 30 Tablets in convenient tablet form for weight management studies.","Research-grade Tesofensine (250mcg) x 30 Tablets in convenient tablet form for weight management studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","250mcg",142.60,false,"","weight management, fat loss research, obesity studies, metabolic rate, body composition, tablet form, convenient dosing"
 519383b7-41ce-476e-a884-62bbe8bee3ef,"Tesofensine (500mcg) x 30 Tablets",YPB-WM-007,"",c9fd4370-fff7-4cf2-a613-b355097eebd5,"Research-grade Tesofensine (500mcg) x 30 Tablets in convenient tablet form for weight management studies.","Research-grade Tesofensine (500mcg) x 30 Tablets in convenient tablet form for weight management studies. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","500mcg",142.60,false,"","weight management, fat loss research, obesity studies, metabolic rate, body composition, tablet form, convenient dosing"
 ec253059-e4cc-4836-a0b4-1f0286260ec3,"Thymalin (10mg)",YPB-GH-015,"",0d45a30b-2bf0-4142-a253-8e8ae7995f5e,"Premium lyophilized Thymalin (10mg) for advanced general health research applications.","Premium lyophilized Thymalin (10mg) for advanced general health research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",95.00,false,"","general health, wellness research, cellular health, longevity studies, metabolic health, lyophilized, reconstitution required"
 d83f42c4-0e8e-4103-a893-ed82c10c6281,"Thymosin Alpha-1 (10mg)",YPB-REC-008,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized Thymosin Alpha-1 (10mg) for advanced recovery research applications.","Premium lyophilized Thymosin Alpha-1 (10mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","10mg",115.00,false,"","recovery, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
 749c0868-8f46-4ae8-9b33-3cf1f6a0a592,"Thymosin Beta-4 (5mg)",YPB-REC-009,"",ccdfc037-7ac2-47f4-a8b3-4fe9a28092d9,"Premium lyophilized Thymosin Beta-4 (5mg) for advanced recovery research applications.","Premium lyophilized Thymosin Beta-4 (5mg) for advanced recovery research applications. This pharmaceutical-grade compound has been specifically formulated for laboratory research purposes. Each batch undergoes rigorous quality control testing with Certificate of Analysis available upon request. Manufactured in state-of-the-art facilities following strict protocols to ensure consistency and purity. For qualified researchers and institutions only. Not for human or veterinary use.","5mg",115.00,false,"","recovery, tissue repair, regenerative medicine, injury recovery, lyophilized, reconstitution required"
